Event,Version,Platform,Params,
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:49:41:852 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : -8281456480944260203},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:49:42:964 PM;  Responsive Start Time : 16-Nov 15:49:44:300 PM;  Correct First Try? : Y;  Object : ball;  Trial Type : FF;  Stage ID : 8604077622439514270;  End Time : 16-Nov 15:49:45:868 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/familiar/shoe/shoe_x_x@2x.png;  Stage ID : 8604077622439514270},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/familiar/ball/ball_x_x@2x.png;  Stage ID : 8604077622439514270},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:49:45:867 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 8604077622439514270},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 16-Nov 15:49:45:954 PM;  Stage ID : 938122700945825439;  Subject ID : 11161603;  Start Time : 16-Nov 15:49:45:953 PM;  End Time : 16-Nov 15:49:48:220 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:49:48:350 PM;  Responsive Start Time : 16-Nov 15:49:49:901 PM;  Correct First Try? : Y;  Object : bucket;  Stage ID : 3294657594548096153;  End Time : 16-Nov 15:49:51:718 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Target Object;  Object 1 : Objects/familiar/bucket/bucket_c_red@2x.png;  Stage ID : 3294657594548096153},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:49:50:617 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 3294657594548096153},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:49:51:762 PM;  Responsive Start Time : 16-Nov 15:49:53:368 PM;  Correct First Try? : Y;  Object : cup;  Trial Type : FF;  Stage ID : -2344784550773522022;  End Time : 16-Nov 15:49:54:601 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : -2344784550773522022},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/familiar/bucket/bucket_c_red@2x.png;  Stage ID : -2344784550773522022},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:49:54:601 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : -2344784550773522022},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 16-Nov 15:49:54:691 PM;  Stage ID : 8153451137187649437;  Subject ID : 11161603;  Start Time : 16-Nov 15:49:54:690 PM;  End Time : 16-Nov 15:49:57:571 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:49:57:695 PM;  Responsive Start Time : 16-Nov 15:49:59:734 PM;  Correct First Try? : Y;  Object : beaker;  Stage ID : 787091526921567141;  End Time : 16-Nov 15:50:01:285 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Target Object;  Object 1 : Objects/novel/beaker/beaker_x_x@2x.png;  Stage ID : 787091526921567141},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:00:201 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 787091526921567141},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:01:334 PM;  Responsive Start Time : 16-Nov 15:50:03:168 PM;  Correct First Try? : Y;  Object : beaker;  Trial Type : C-NN;  Stage ID : 491856762768683144;  End Time : 16-Nov 15:50:04:685 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/novel/beaker/beaker_x_x@2x.png;  Stage ID : 491856762768683144},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/novel/longan/longan_x_x@2x.png;  Stage ID : 491856762768683144},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:04:684 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 491856762768683144},
Session,16,iPad,{ Stage Type : Noise Playtime;  Subject ID : 11161603;  Start Time : 16-Nov 15:50:04:792 PM;  Responsive Start Time : 16-Nov 15:50:04:840 PM;  Object : beaker;  Stage ID : 683910025709136787;  End Time : 16-Nov 15:50:17:540 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Playtime Object;  Object 1 : Objects/novel/beaker/beaker_x_x@2x.png;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:06:304 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:06:572 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:06:860 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:07:088 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:07:291 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:07:503 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:07:719 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:07:953 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:08:169 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:08:404 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:08:604 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:08:819 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:09:002 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:09:219 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:09:421 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:09:637 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:09:855 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:10:071 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:10:273 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:10:485 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:10:702 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:10:921 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:11:154 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:11:388 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:11:654 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:11:888 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:12:121 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:12:369 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:12:619 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:12:805 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:13:021 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:13:271 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:13:488 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:13:738 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:14:004 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:14:273 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:14:486 PM;  Object : Object 2;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:14:737 PM;  Object : Object 2;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:14:987 PM;  Object : Object 1;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:15:222 PM;  Object : Object 1;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:15:472 PM;  Object : Object 1;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:15:738 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:16:019 PM;  Object : Object 6;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:16:273 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:16:521 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:16:804 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:17:036 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:17:504 PM;  Object : Object 5;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:17:540 PM;  Object : Next Button;  Subject ID : 11161603;  Stage ID : 683910025709136787},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 16-Nov 15:50:17:675 PM;  Stage ID : -6925038107506785898;  Subject ID : 11161603;  Start Time : 16-Nov 15:50:17:674 PM;  End Time : 16-Nov 15:50:20:522 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:17:886 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : -6925038107506785898},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:20:632 PM;  Responsive Start Time : 16-Nov 15:50:22:136 PM;  Correct First Try? : Y;  Object : bowl;  Stage ID : -1395919217488919926;  End Time : 16-Nov 15:50:23:519 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Target Object;  Object 1 : Objects/familiar/bowl/bowl_x_x@2x.png;  Stage ID : -1395919217488919926},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:22:419 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : -1395919217488919926},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:22:776 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : -1395919217488919926},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:23:543 PM;  Responsive Start Time : 16-Nov 15:50:25:087 PM;  Correct First Try? : N;  Object : dulcimer;  Trial Type : NF;  Stage ID : 8520213033068042638;  End Time : 16-Nov 15:50:27:324 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/familiar/bowl/bowl_x_x@2x.png;  Stage ID : 8520213033068042638},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/novel/dulcimer/dulcimer_x_x@2x.png;  Stage ID : 8520213033068042638},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:27:302 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 8520213033068042638},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 16-Nov 15:50:27:392 PM;  Stage ID : -8901497016454694509;  Subject ID : 11161603;  Start Time : 16-Nov 15:50:27:391 PM;  End Time : 16-Nov 15:50:29:675 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:29:777 PM;  Responsive Start Time : 16-Nov 15:50:31:386 PM;  Correct First Try? : Y;  Object : guitar;  Stage ID : -2436147615036021347;  End Time : 16-Nov 15:50:32:803 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Target Object;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : -2436147615036021347},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:31:753 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : -2436147615036021347},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:32:847 PM;  Responsive Start Time : 16-Nov 15:50:34:236 PM;  Correct First Try? : Y;  Object : guitar;  Trial Type : C-NF;  Stage ID : 4840466070942627221;  End Time : 16-Nov 15:50:35:753 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/novel/funnel/funnel_x_x@2x.png;  Stage ID : 4840466070942627221},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : 4840466070942627221},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:35:753 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 4840466070942627221},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 16-Nov 15:50:35:844 PM;  Stage ID : -2536145850354057580;  Subject ID : 11161603;  Start Time : 16-Nov 15:50:35:843 PM;  End Time : 16-Nov 15:50:38:723 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:38:834 PM;  Responsive Start Time : 16-Nov 15:50:40:869 PM;  Correct First Try? : Y;  Object : leek;  Stage ID : 8246921593201939095;  End Time : 16-Nov 15:50:42:687 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Target Object;  Object 1 : Objects/novel/leek/leek_x_x@2x.png;  Stage ID : 8246921593201939095},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:41:619 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 8246921593201939095},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 11161603;  Fox Assistance : None;  Start Time : 16-Nov 15:50:42:734 PM;  Responsive Start Time : 16-Nov 15:50:45:204 PM;  Correct First Try? : N;  Object : bok-choy;  Trial Type : NN;  Stage ID : 4890637985199991697;  End Time : 16-Nov 15:50:46:386 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Left;  Object 1 : Objects/novel/leek/leek_x_x@2x.png;  Stage ID : 4890637985199991697},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Right;  Object 1 : Objects/novel/bok-choy/bok-choy_x_x@2x.png;  Stage ID : 4890637985199991697},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:46:371 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 11161603;  Stage ID : 4890637985199991697},
Session,16,iPad,{ Stage Type : Bubble Playtime;  Subject ID : 11161603;  Start Time : 16-Nov 15:50:46:486 PM;  Responsive Start Time : 16-Nov 15:50:47:882 PM;  Object : bok-choy;  Stage ID : 4467772524653630105;  End Time : 16-Nov 15:51:04:042 PM},
Object Category,16,iPad,{ Subject ID : 11161603;  Category : Playtime Object;  Object 1 : Objects/novel/leek/leek_x_x@2x.png;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:48:917 PM;  Object : Bubble;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:49:107 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:49:695 PM;  Object : Bubble;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:50:746 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:51:579 PM;  Object : Background;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:51:824 PM;  Object : Bubble;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:51:845 PM;  Object : Small Bubble;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
Interaction,16,iPad,{ Type : Touch;  Time Start : 16-Nov 15:50:51:861 PM;  Object : Small Bubble;  Subject ID : 11161603;  Stage ID : 4467772524653630105},
